track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,speechiness,acousticness,liveness,valence,tempo,duration_ms
3d7xGRzPWvMUJtJanQiD7x,World Can Wait,Sam Feldt,4,Sunrise To Sunset,11/24/2017,Tropical House,latin,tropical,0.73,0.58,1,0.11,0.16,0.12,0.26,104.98,175621
5ahvjrjn7ymaeaWKFZrsca,The Sun - Klingande Remix Radio Edit,Parov Stelar,56,The Sun (Klingande Remix),2015,Tropical House,latin,tropical,0.61,0.76,11,0.31,0.09,0.15,0.46,124.93,210376
3CIzp3oPhSkSMZjANQPtVV,Looking For Love,Nick Martin,3,Looking For Love,5/27/2016,Tropical House,latin,tropical,0.62,0.89,8,0.04,0.01,0.1,0.46,105,214270
4MmESCOyomLv2BmcHkVAQY,Forever And A Day - LVNDSCAPE Remix,Bolier,3,Forever And A Day,10/16/2015,Tropical House,latin,tropical,0.68,0.87,6,0.03,0.03,0.1,0.48,118.43,235036
2NsWGd3UslepVF25pKw1sp,Home (feat. Nico Santos) - Marcapasos Radio Remix,Topic,46,Home (feat. Nico Santos) [The Remixes],4/22/2016,Tropical House,latin,tropical,0.75,0.73,5,0.03,0.05,0.07,0.39,123.01,214032
5hRVBXMn6TFyOncZTYl7ej,On My Side,Hounded,5,On My Side (feat. Savoi),5/5/2017,Tropical House,latin,tropical,0.67,0.61,8,0.06,0.5,0.12,0.49,115.01,184152
340sV0G2e1h5jWsMyDRmc9,Safe and Sound - Radio Edit,NLSN,4,Safe and Sound (Radio Edit),9/9/2016,Tropical House,latin,tropical,0.79,0.72,1,0.04,0,0.09,0.64,120.01,181000
5ZXmCqIzh9cRaMMfdtHuyZ,Old Man,Andrelli,48,Old Man,4/7/2017,Tropical House,latin,tropical,0.6,0.67,7,0.04,0.4,0.08,0.38,95.02,220500
3bu38wOOaBOOf4OYi23R6a,Running Out - Samuraii Remix,Matoma,36,Running Out Remix EP,5/13/2016,Tropical House,latin,tropical,0.52,0.31,10,0.34,0.34,0.16,0.22,185.83,174839
69lKbD1RGW41qnsksqtMuq,Fall At Your Feet,Lucy Neville,32,Fall At Your Feet,11/11/2016,Tropical House,latin,tropical,0.71,0.67,7,0.03,0.11,0.11,0.11,110,202640
7Ct0Q46k5PkXzYiNE5D2dn,Summer on You,Sam Feldt,9,Summer on You,6/10/2016,Tropical House,latin,tropical,0.73,0.73,7,0.04,0.03,0.17,0.6,120.97,160009
7MCgEv2ovQuxfijz2WZ4kH,Feels Like Home - Radio Edit,The Him,54,Feels Like Home,5/6/2016,Tropical House,latin,tropical,0.65,0.83,8,0.09,0.03,0.17,0.5,122.06,184918
1kFu2TuUmsARXGYc2eYXiC,Montrose Ave,Y.V.E. 48,50,Montrose Ave,2/16/2016,Tropical House,latin,tropical,0.69,0.58,0,0.03,0,0.16,0.67,122,173320
66MrwENuBlVccH7t848vjD,Journey - Radio Mix,BUNT.,48,Journey,9/26/2014,Tropical House,latin,tropical,0.5,0.44,0,0.05,0.32,0.09,0.41,123.91,236129
5lIat5pyge2yKkV20FlgQ7,Little Do You Know,Campsite Dream,55,Little Do You Know,5/5/2017,Tropical House,latin,tropical,0.7,0.76,0,0.04,0.08,0.2,0.35,95.03,168681
0elb6lDN4B5Ao3TWoXYUzs,Almost Mine - Radio Edit,Wankelmut,47,Almost Mine (Radio Edit),4/21/2017,Tropical House,latin,tropical,0.71,0.8,11,0.04,0.05,0.32,0.48,122.06,200467
1oLxfF4dmgoKunk9LCQBCX,Fade Away,Sam Feldt,3,Sunrise To Sunset,11/24/2017,Tropical House,latin,tropical,0.69,0.71,4,0.03,0.03,0.34,0.39,105.06,170857
1UtjCEfOU9JaAMuGIhBPBx,Set The World (On Fire),Flatdisk,41,Set The World (On Fire),8/22/2016,Tropical House,latin,tropical,0.71,0.72,5,0.06,0.18,0.13,0.48,123.99,179069
7vHshinTU8161w69EPbabY,Younger - Kygo Remix,Seinabo Sey,66,Pretend,10/23/2015,Tropical House,latin,tropical,0.69,0.49,5,0.08,0.13,0.08,0.64,114.01,351579
1AgZA1lTtCXeIbhXrIup4W,From Me To You - Edit,Yolanda Be Cool,5,From Me To You,3/9/2016,Tropical House,latin,tropical,0.63,0.96,3,0.04,0.11,0.09,0.6,123.97,213086
7yebvgOaP8l5WkYh59dPxh,When It's Over,Sebastien,39,When It's Over,12/9/2016,Tropical House,latin,tropical,0.66,0.88,5,0.13,0.15,0.24,0.29,119.92,186055
4mPOYg53faLL6brBcoZ5T8,Been A While,Sam Feldt,9,Been A While EP,2/5/2016,Tropical House,latin,tropical,0.78,0.7,1,0.03,0.42,0.11,0.39,120,163527
0dqfl4l45vqw2TnNrnbsy0,Parecen Viernes,Marc Anthony,71,OPUS,5/10/2019,Paraiso Tropical,latin,tropical,0.66,0.86,7,0.04,0.29,0.16,0.97,96.5,268440
2kBgJXGbVA6WcA40IFA9KF,Tu Cariñito,Puerto Rican Power,64,2 Grandes de la Salsa Vol. 4,11/11/2008,Paraiso Tropical,latin,tropical,0.69,0.87,5,0.04,0.33,0.04,0.92,93.68,251253
2dy3TKVDEbIeWxeIb8JWqZ,La Mejor Versión de Mi - Remix,Natti Natasha,80,La Mejor Versión de Mi (Remix),10/4/2019,Paraiso Tropical,latin,tropical,0.74,0.71,11,0.03,0.73,0.3,0.89,131.94,229333
1E7RHPXA9sZ30qfms18J7J,Amor A Primera Vista,Los Angeles Azules,63,Amor A Primera Vista,6/14/2019,Paraiso Tropical,latin,tropical,0.68,0.82,0,0.07,0.22,0.15,0.96,170.16,221347
7nDIflSHQXzaa8zupxwv3U,Yo No Sé Mañana,Luis Enrique,74,Ciclos,5/19/2009,Paraiso Tropical,latin,tropical,0.65,0.83,4,0.04,0.65,0.18,0.73,95.22,259853
0amRhMUb9wYrDOmSD938AQ,Tu Vida en la Mía,Marc Anthony,10,Tu Vida en la Mía,2/21/2019,Paraiso Tropical,latin,tropical,0.68,0.86,2,0.03,0.37,0.37,0.85,93.53,373200
5YfqVqJwjxiyhxvofbCnHp,Conteo Regresivo - Salsa Version,Gilberto Santa Rosa,62,Contraste En Salsa,7/21/2008,Paraiso Tropical,latin,tropical,0.78,0.72,8,0.08,0.78,0.07,0.96,163.9,266787
3fRIuTih8bzc0vtY9fHhvF,Talento De Televisión,Willie Colón,69,Mis Favoritas,6/7/2010,Paraiso Tropical,latin,tropical,0.78,0.8,2,0.04,0.7,0.06,0.94,104.95,279320
0HlMshB5JmZjPNbOuOgFHN,Nunca Es Suficiente,Los Angeles Azules,76,Esto Sí Es Cumbia,6/8/2018,Paraiso Tropical,latin,tropical,0.8,0.5,2,0.04,0.39,0.09,0.8,93.99,266016
04elniHFWwwFHxi3SZlGI6,Kitipun,Juan Luis Guerra 4.40,60,Kitipun,4/5/2019,Paraiso Tropical,latin,tropical,0.86,0.68,0,0.03,0.4,0.1,0.75,132.01,216947
3yEtuhGR8jOtusa29jWrhG,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,69,Valio La Pena,7/27/2004,Paraiso Tropical,latin,tropical,0.69,0.66,0,0.04,0.4,0.11,0.62,97.68,300160
6bum69IXoiGcZCb83ZtfGA,Me Tengo Que Ir,Adolescent's Orquesta,7,"Salsa Classics, Vol. 1",3/5/2010,Paraiso Tropical,latin,tropical,0.46,0.8,2,0.04,0.36,0.29,0.86,96.84,283129
4Ih0JljQ3X3PbHfmuk05PR,Que Locura Enamorarme De Ti,Eddie Santiago,7,Pura Salsa,1/1/2006,Paraiso Tropical,latin,tropical,0.78,0.82,1,0.04,0.7,0.1,0.95,93.56,309573
2swZ0X1njeU32SNJeBKIfW,Inmortal,Aventura,73,Utopia,4/5/2019,Paraiso Tropical,latin,tropical,0.77,0.78,8,0.03,0.18,0.07,0.85,124.02,256440
7gL0eIncXB5ELO8BFMR3Uv,Vivir Bailando,Silvestre Dangond,67,Vivir Bailando,1/25/2019,Paraiso Tropical,latin,tropical,0.85,0.85,5,0.12,0.1,0.08,0.55,91.97,214413
0W8NvcMsIuygeFnfNz2KnC,Lo Que Te Di,Marc Anthony,64,OPUS,5/10/2019,Paraiso Tropical,latin,tropical,0.71,0.89,2,0.03,0.61,0.29,0.65,97.07,241760
5giBWdb2pJwFl3avFUKGXj,Fabricando Fantasías - Salsa Version,Tito Nieves,52,Oro Salsero,1/1/2010,Paraiso Tropical,latin,tropical,0.71,0.86,9,0.04,0.26,0.09,0.93,91.29,274653
4b55fVKJprjWWj4KhKgxMf,Qué Hay de Malo,Jerry Rivera,65,Oro Salsero,1990,Paraiso Tropical,latin,tropical,0.73,0.6,1,0.04,0.59,0.06,0.82,91.94,298347
5aLELbBB0Pa7TlGJJyBJo9,Oye Mujer,Raymix,66,Oye Mujer,4/24/2018,Paraiso Tropical,latin,tropical,0.83,0.64,4,0.06,0.05,0.12,0.9,90.99,252947
27n9VDbbjFnEJsgjYTnwTM,El Gran Varon,Willie Colón,8,Willie Colon - Greatest Hits,2009,Paraiso Tropical,latin,tropical,0.64,0.66,7,0.04,0.58,0.04,0.37,94.12,414707
4Xqpt53kWML7eTObGxQ43i,Adicto (feat. Marc Anthony),Prince Royce,70,Adicto (feat. Marc Anthony),11/16/2018,Paraiso Tropical,latin,tropical,0.74,0.76,2,0.04,0.32,0.37,0.7,116.03,209192
4bUrpXdPZIJMPUksA8ggDB,Hasta Viejitos (feat. Carlos Vives),Alejandro Gonzalez,59,Hasta Viejitos (feat. Carlos Vives),9/6/2019,Paraiso Tropical,latin,tropical,0.66,0.85,11,0.04,0.02,0.06,0.72,81.94,199996
35hemoZQuo9lEbFSS05I9h,Si Tú No Estás,Gente De Zona,58,En Letra de Otro,10/26/2018,Paraiso Tropical,latin,tropical,0.76,0.91,1,0.05,0.04,0.21,0.57,92.99,220440
65qnIZCLVTYdnNxWMJQ3kj,"La Plata (Los Ángeles Azules Remix) (Feat. Los Ángeles Azules, Lalo Ebratt)",Juanes,51,La Plata (Los Ángeles Azules Remix),4/9/2019,Paraiso Tropical,latin,tropical,0.72,0.66,11,0.05,0.07,0.33,0.91,84,219107
3zVf7Ssg55ioIak3B1aWSY,Cosas Bonitas,Grupo Niche,54,Cosas Bonitas,6/7/2019,Paraiso Tropical,latin,tropical,0.76,0.76,7,0.04,0.49,0.3,0.73,96.05,260632
2MnKininlD8bY9ggRNSJ37,Qué Precio Tiene el Cielo - Salsa Version,Marc Anthony,67,Sigo Siendo Yo,6/30/2006,Paraiso Tropical,latin,tropical,0.42,0.84,7,0.06,0.25,0.08,0.54,173.91,302947
0wDEs6WvqDHq4XJZC0dHhO,Hoja En Blanco,Monchy & Alexandra,65,Hoja En Blanco,2/5/2007,Paraiso Tropical,latin,tropical,0.93,0.77,0,0.04,0.22,0.18,0.86,135.06,307200
2gT8OWcAgPg0yawg1qw4Nv,Loma de Cayenas,Vicente Garcia,51,Candela,5/24/2019,Paraiso Tropical,latin,tropical,0.84,0.9,5,0.13,0.34,0.1,0.96,129.96,227907
3zVibdZHsVH05p5Crux6xX,La Demanda,Romeo Santos,65,Utopia,4/5/2019,Paraiso Tropical,latin,tropical,0.86,0.71,6,0.04,0.1,0.31,0.95,122.02,234480
18hnXK4HWm3BxT8QijiJVO,Morir Solo,Prince Royce,67,Morir Solo,8/30/2019,Paraiso Tropical,latin,tropical,0.78,0.78,6,0.03,0.25,0.3,0.9,119.98,242343
00Ro1lnV3V6i87aY4t8Q43,La rebelion,Joe Arroyo,68,Sabor a Salsa,5/12/2007,Paraiso Tropical,latin,tropical,0.57,0.76,1,0.07,0.14,0.14,0.88,107.95,376013
7MkFd0UDHlILDrhBjGZH5K,Cántalo,Ricky Martin,72,Cántalo,11/12/2019,Paraiso Tropical,latin,tropical,0.71,0.8,1,0.12,0.03,0.36,0.73,95.04,218996
6rB5eNXwpxDbVJJpWzaOlf,Corazón Enamorado,Juan Luis Guerra 4.40,49,Corazón Enamorado,4/26/2019,Paraiso Tropical,latin,tropical,0.88,0.49,6,0.04,0.76,0.14,0.89,125.04,189520
4XEXrp37kZXpQTB2r5vWbS,Canalla,Romeo Santos,68,Utopia,4/5/2019,Paraiso Tropical,latin,tropical,0.88,0.88,11,0.05,0.15,0.14,0.9,130.03,225387
17Sfr3T1chYPGcmM4VlhCh,"Oiga, Mire, Vea",Guayacán Orquesta,64,Sentimental de Punta a Punta,1/1/1990,Paraiso Tropical,latin,tropical,0.63,0.78,10,0.05,0.44,0.05,0.85,179.96,325642
62vIBUC9hTfE4nlT3x90uH,No Te Contaron Mal,You Salsa,62,No Te Contaron Mal,1/28/2019,Paraiso Tropical,latin,tropical,0.64,0.82,7,0.04,0.02,0.15,0.56,169.93,278824
35iMl0FlgdxgOycezlyrPz,Vallenato Apretao,Silvestre Dangond,60,Vallenato Apretao,10/25/2019,Paraiso Tropical,latin,tropical,0.79,0.79,8,0.08,0.1,0.19,0.57,90.04,158120
5XyItd5rFfdtoJsWHxON5x,Mil Horas,La Sonora Dinamita,4,"Greatest Cumbia Classics Of Colombia, Vol. 2",4/28/2006,Paraiso Tropical,latin,tropical,0.74,0.74,3,0.04,0.1,0.06,0.84,101.65,225333
2LyHAsMcpW0Dm17rWYa79p,Mis Sentimientos,Los Angeles Azules,59,Cómo Te Voy A Olvidar ¡Edición De Súper Lujo!,10/16/2015,Paraiso Tropical,latin,tropical,0.75,0.7,0,0.03,0.22,0.07,0.84,92.99,216987
217bRMES4HVbPdUe8l8ECN,El Malo,Aventura,71,The Last,6/9/2009,Paraiso Tropical,latin,tropical,0.81,0.51,1,0.05,0.14,0.13,0.7,125.94,238720
1soECbw2IFdWt5W8Rb4uG7,Payasos,Romeo Santos,66,Utopia,4/5/2019,Paraiso Tropical,latin,tropical,0.86,0.7,10,0.04,0.24,0.35,0.91,124.06,203427
5ZA9ItQp7DyG6pPkSsq3Bn,Eres Mi Sueño,Septeto Acarey,63,Acarey Ya Llegó,2/13/2017,Paraiso Tropical,latin,tropical,0.63,0.8,3,0.03,0.26,0.2,0.9,169.96,300773
3f0O8XWSxYA2zxLCpq95Wl,Te Quiero a Morir,Ralphy Dreamz,45,Te Quiero a Morir,7/30/2018,Paraiso Tropical,latin,tropical,0.81,0.67,9,0.04,0.7,0.1,0.9,125,204565
1ePEbbeWx3scydfir7HBcq,Dos Locos,Monchy & Alexandra,62,Exitos Y Mas,11/14/2006,Paraiso Tropical,latin,tropical,0.92,0.66,1,0.05,0.09,0.07,0.83,130,246747
23Fw0qh3Onqn2276LiL2pT,Lloraras,Oscar D'León,64,15 Exitos De- Oscar D Leon,2/28/1996,Paraiso Tropical,latin,tropical,0.71,0.71,9,0.05,0.58,0.07,0.96,96.05,221008
5A9AILetvfQg3LHyX5X0pV,Yo También,Romeo Santos,69,"Fórmula, Vol. 2 (Deluxe Edition)",2/25/2014,Paraiso Tropical,latin,tropical,0.64,0.79,4,0.06,0.4,0.11,0.74,91.46,306453
3QXFOKlokWXMh2x9Q29764,Frágil,Reynier Perez,55,Enamórate Bailando,4/9/2018,Paraiso Tropical,latin,tropical,0.7,0.89,0,0.03,0.34,0.07,0.9,166.04,276581
1PZ3QsCFec05Ls3PwOqKXZ,Tiene Espinas El Rosal,Grupo Cañaveral De Humberto Pabón,69,"Grupo Cañaveral, Vol. III",1/1/1997,Paraiso Tropical,latin,tropical,0.68,0.42,11,0.14,0.03,0.09,0.82,169.18,237960
4SbE4uWiMlhJRyqoOwm0QV,El Mentiroso,Gente De Zona,5,El Mentiroso,3/8/2019,Paraiso Tropical,latin,tropical,0.78,0.84,7,0.04,0.1,0.09,0.94,96.98,183613
20rgOJWz8xHUn75OtCYsde,Añoranza,Luis Enrique,39,Tiempo Al Tiempo,5/24/2019,Paraiso Tropical,latin,tropical,0.74,0.54,4,0.14,0.38,0.08,0.93,145.66,291533
1WbXIpiGBJkCiv3hn40iPB,Sobredosis (feat. Ozuna),Romeo Santos,72,Golden,7/21/2017,Paraiso Tropical,latin,tropical,0.76,0.64,4,0.05,0.21,0.23,0.68,128.01,198332
5pCmR2xzpvlNXKvYTmiJ6S,Cariñito,Lila Downs,2,Cariñito,4/5/2019,Paraiso Tropical,latin,tropical,0.77,0.64,0,0.04,0.13,0.24,0.65,98,219733
3fk5fBFB27GbWGATdBpOgr,Carmesí,Vicente Garcia,64,A la Mar,8/26/2016,Paraiso Tropical,latin,tropical,0.81,0.51,1,0.03,0.65,0.1,0.73,121.97,181467
51Qo4o1rz2FJ5h0ie2Okjt,Sin Tu Amor,Mr. Don,43,Sin Tu Amor,2/8/2019,Paraiso Tropical,latin,tropical,0.72,0.66,7,0.03,0.12,0.28,0.87,129.95,215500
77zrNNK2FcNwjtGXOsH4R2,Soltero,Grupo Niche,44,Soltero,9/20/2019,Paraiso Tropical,latin,tropical,0.81,0.83,9,0.05,0.41,0.33,0.92,96.72,260432
0sHZajNhJcmvkIQS4bCEIk,Con los Ojos Cerrados,Milly Quezada,43,Milly & Company,5/24/2019,Paraiso Tropical,latin,tropical,0.72,0.88,0,0.04,0.14,0.19,0.92,141.98,220893
311GQYEovWbjZAyTUmakDT,Tú Con Él,Frankie Ruiz,47,Tú Me Vuelves Loco (Baile Total),11/24/2017,Paraiso Tropical,latin,tropical,0.78,0.69,7,0.04,0.52,0.26,0.96,94.69,303880
5WZPTq3NoLhIys3RyPF5Ye,La Película II,Yan Collazo,39,Salsa Premier,10/4/2019,Paraiso Tropical,latin,tropical,0.71,0.8,9,0.09,0.65,0.05,0.86,177.07,257484
1A474NyT5UKjqElE2JN6Km,Vamos a Escapar - Salsa Version,Alvaro Rod,55,Vamos a Escapar,2/8/2019,Paraiso Tropical,latin,tropical,0.73,0.79,1,0.04,0.38,0.3,0.64,99.97,274650
2ozv99MuHIaE4DZIzAr59q,Adiós Amor,Daniela Darcourt,62,Adiós Amor,10/1/2018,Paraiso Tropical,latin,tropical,0.68,0.77,1,0.03,0.2,0.09,0.3,92.51,268214
6I1JuzUGxTAD0kDY65fg1s,Tan Buena,Gente De Zona,64,OTRA COSA,5/24/2019,Paraiso Tropical,latin,tropical,0.83,0.83,0,0.07,0.04,0.21,0.85,96.02,225107
1mjnPkzmQBrm5x4p1dpxnP,Besos de Amor,Guayacán Orquesta,38,Besos de Amor,8/9/2019,Paraiso Tropical,latin,tropical,0.72,0.79,4,0.06,0.37,0.04,0.92,172.93,272722
7zoa1nv5hDuoj7fWh7X4IV,Lo Que Yo Quiero,Maía,43,Lo Que Yo Quiero,11/15/2019,Paraiso Tropical,latin,tropical,0.69,0.83,0,0.04,0.37,0.19,0.81,93.38,244053
0rZlPXF9Kx92ySiY237rsN,Como Se Perdona,You Salsa,59,Como Se Perdona,11/9/2018,Paraiso Tropical,latin,tropical,0.58,0.83,7,0.06,0.37,0.1,0.57,175.87,304569
4sLW4tfhCMYPfiN7u8r9DT,Mala,Mr. Don,51,Deluxe,2/9/2018,Paraiso Tropical,latin,tropical,0.72,0.82,2,0.04,0.25,0.1,0.88,130,203598
3vCeDhrInX8te6SoaqZbvu,La Dueña del Swing,Los Hermanos Rosario,9,Latino! Greatest Hits - 56 Latin Top Hits (Original Versions!),12/1/2009,Paraiso Tropical,latin,tropical,0.75,0.92,7,0.07,0.5,0.16,0.81,154.99,259013
5TTKwmlIUZq4PNnpZeF6bf,Como la Manigua,Yuri Buenaventura,38,Manigua,11/30/2018,Paraiso Tropical,latin,tropical,0.65,0.45,7,0.05,0.69,0.33,0.51,87.59,289033
02zyl88XvRAQdwbzLQui8y,Enamórate Bailando,Septeto Acarey,38,Enamórate Bailando,2/8/2019,Paraiso Tropical,latin,tropical,0.67,0.94,4,0.04,0.63,0.32,0.75,173.88,267333
2anaAv8v48ZGZTyESqIoma,Donde Estabas Anoche,Aymee Nuviola,44,Donde Estabas Anoche,1/25/2019,Paraiso Tropical,latin,tropical,0.75,0.88,0,0.04,0.5,0.1,0.9,105.01,238712
4oUsaxFNEZUidANbrhbWaM,Ahí Ahí,Vicente Garcia,54,Candela,5/24/2019,Paraiso Tropical,latin,tropical,0.8,0.56,10,0.08,0.58,0.09,0.36,129.92,210920
64zjvItFmkY8Q96tcmGQ6n,Tu Eres Ajena,Frank Reyes,61,Amor En Silencio,2006,Paraiso Tropical,latin,tropical,0.92,0.58,0,0.06,0.23,0.08,0.94,130.21,239667
7pnPzV2XKnsCtjSLHeWQto,Culpable - Remix / Versión Salsa,Tutto Duran,49,Culpable (Remix / Versión Salsa),8/15/2019,Paraiso Tropical,latin,tropical,0.67,0.87,11,0.04,0.43,0.17,0.95,95.99,197167
5PycBIeabfvX3n9ILG7Vrv,Propuesta Indecente,Romeo Santos,76,"Fórmula, Vol. 2 (Deluxe Edition)",2/25/2014,Paraiso Tropical,latin,tropical,0.76,0.63,2,0.05,0.5,0.07,0.74,122.94,235133
30UA08ePK3varU1cNX2Owt,Amantes - Versión Salsa,Greeicy,51,Amantes (Versión Salsa),12/24/2017,Paraiso Tropical,latin,tropical,0.77,0.71,4,0.04,0.27,0.08,0.79,96.99,244088
3WXfQDsASfXrSojk9WB3aR,En Barranquilla Me Quedo,Joe Arroyo,58,32 Cañonazos,7/1/2015,Paraiso Tropical,latin,tropical,0.64,0.7,1,0.06,0.17,0.09,0.78,103.9,312480
5o0WVQVV5bxs13WnWa3mVo,Noches de Fantasía - Salsa Mix,Roberto Antonio,33,Noches de Fantasía (Remixes),10/25/2019,Paraiso Tropical,latin,tropical,0.69,0.83,5,0.03,0.35,0.11,0.96,112.03,241113
13PqqV8pIb6XpdZ85CACxF,Ella Me Besó,Elvis Crespo,53,Ella Me Besó,11/29/2018,Paraiso Tropical,latin,tropical,0.75,0.92,0,0.21,0.05,0.07,0.93,119.96,184372
6B9r2hH46YbSEvnivmeF5C,Amor De Una Noche (feat. Julio Voltio) - Remix Version,N'Klabe,52,I Love Salsa (re-release),10/18/2005,Paraiso Tropical,latin,tropical,0.7,0.75,1,0.09,0.54,0.13,0.68,93.09,267347
4P0EVqfv3bAlghLra4ueOv,Cada Dia Que Pasa,Guayacán Orquesta,55,Sentimental de Punta a Punta,1/1/1990,Paraiso Tropical,latin,tropical,0.7,0.81,10,0.04,0.14,0.12,0.57,89.97,297509
0n7NOq4PbMute1OWyAJ2hV,Soñé Contigo,Anddy Caicedo,45,Soñé Contigo,6/14/2019,Paraiso Tropical,latin,tropical,0.8,0.86,8,0.05,0.3,0.34,0.82,102.04,174976
3bleyyGEiQNGsvbbFK8u9f,El Afortunado,Septeto Acarey,43,El Afortunado,5/17/2019,Paraiso Tropical,latin,tropical,0.63,0.81,7,0.07,0.67,0.06,0.87,189.72,265821
0z1jqSzPEiblIxozrI9Tto,Cachondea,Fruko Y Sus Tesos,49,Power Salsa,7/1/2015,Paraiso Tropical,latin,tropical,0.82,0.88,7,0.05,0.18,0.24,0.91,113.82,297387
2e3fohSwZ9nU6Q2tks0fFz,Mentirosa,Rafaga,62,Imparables,1/1/1998,Paraiso Tropical,latin,tropical,0.64,0.82,5,0.1,0.08,0.16,0.82,200.94,195467
1Ql6nNEgjJbVo52HeDUV2Q,Un Beso de Su Boca,Maía,44,Un Beso de Su Boca,5/25/2018,Paraiso Tropical,latin,tropical,0.73,0.72,3,0.03,0.36,0.11,0.76,142.96,257010
6VZ9ABcY9QeQSxOjZwLrVv,Mas de Mi,Tony Succar,48,Mas De Mi,5/24/2019,Paraiso Tropical,latin,tropical,0.57,0.82,2,0.05,0.48,0.08,0.75,92.4,307320
2gYCWZ8uaR3X0QCiRaAujn,Quítame Ese Hombre,Gaby Zambrano,49,Quítame Ese Hombre,7/1/2017,Paraiso Tropical,latin,tropical,0.66,0.81,7,0.04,0.28,0.09,0.74,181.97,239264
5AQ5u6zEpcHqwnTuYFesR9,Tu Falta de Querer,Son Tentacion,52,Nuestra Historia,10/19/2018,Paraiso Tropical,latin,tropical,0.7,0.77,7,0.03,0.37,0.05,0.81,96.01,301288
3syBpDXkA7BCbOhbWLwEFx,Ay De Mi,Luis Enrique,34,Tiempo Al Tiempo,5/24/2019,Paraiso Tropical,latin,tropical,0.52,0.55,9,0.17,0.7,0.08,0.74,100.36,282333
41QntlFUOHpf51ctSJHMNZ,Perdóname,You Salsa,50,Perdóname,9/27/2019,Paraiso Tropical,latin,tropical,0.62,0.88,7,0.04,0.11,0.35,0.86,92.04,222408
2comgM8wcrT3UbA2DFk5UX,El Que Siempre Soñó,Issac Delgado,34,El Que Siempre Soñó,6/21/2019,Paraiso Tropical,latin,tropical,0.87,0.86,5,0.04,0.7,0.08,0.92,95.04,323682
11WuRl9efXTiWYtvB2y8X3,Me Enamoro Mas de Ti,Tony Succar,40,Mas De Mi,5/24/2019,Paraiso Tropical,latin,tropical,0.73,0.88,0,0.05,0.03,0.22,0.7,106.02,270200
5VUR4MhJWAbp2ZHtSDvwJ7,Se Me Perdio La Cadenita,La Sonora Dinamita,61,Paradas Continuas,2/1/2010,Paraiso Tropical,latin,tropical,0.53,0.68,9,0.05,0.03,0.08,0.72,96.34,157107
3cd2IMv32gIoFO1aexTCh0,Alucinado,Jose Carlos Garcia,45,Alucinado,8/16/2019,Paraiso Tropical,latin,tropical,0.68,0.76,8,0.05,0.2,0.12,0.6,170,270200
0iZzWrpdwwFrynCW0bmyVe,Candela,Vicente Garcia,49,Candela,4/12/2019,Paraiso Tropical,latin,tropical,0.61,0.8,11,0.21,0.15,0.15,0.83,163,206719
26T9IOS6Bi9iOUjKkcZsZo,Tiburon,Proyecto Uno,58,El Poder de la Música,8/25/1998,Paraiso Tropical,latin,tropical,0.87,0.85,0,0.05,0.2,0.05,0.91,130.16,302333
6hwmqR7uQhytLnJzt1RVPF,Años Luz,Romeo Santos,62,Utopia,4/5/2019,Paraiso Tropical,latin,tropical,0.84,0.64,11,0.03,0.2,0.12,0.92,127.99,220320
3dgMqErrCJWOmSsSBETEiD,Abusadora,Oro Solido,2,Todos Exitos,4/27/2004,Paraiso Tropical,latin,tropical,0.78,0.83,7,0.19,0.02,0.05,0.58,85.04,279907
2yvjjJrWzVzA2zg4VsoEmo,La Carretera,Prince Royce,65,FIVE (Deluxe Edition),2/24/2017,Paraiso Tropical,latin,tropical,0.75,0.69,10,0.03,0.59,0.1,0.91,122,238707
03r8a51GORTXZSBCaiGILV,El Tren del Sabor,Tony Succar,40,Mas De Mi,5/24/2019,Paraiso Tropical,latin,tropical,0.82,0.85,5,0.11,0.2,0.09,0.92,106.54,279573
6poj56vC9JUu1yHTsv92WA,Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo,Gusttavo Lima,64,O Embaixador in Cariri - Vol. 1 (Ao Vivo),10/4/2019,Paraiso Tropical,latin,tropical,0.67,0.92,0,0.1,0.22,0.93,0.41,92.01,237508
3esLMWVvotR95tEwAKkU6j,Me Sale Bien,Pachará,43,Me Sale Bien,4/12/2019,Vibra Tropical,latin,tropical,0.82,0.36,9,0.13,0.9,0.1,0.21,78.04,197463
3uz2tyLRgSzSlhOIXCz0DB,Un Bossa +,Zoe Gotusso,56,Un Bossa +,1/11/2019,Vibra Tropical,latin,tropical,0.56,0.17,0,0.04,0.93,0.12,0.6,117.41,86000
0VQr4Bv3aRRK2ybbN2n5xG,Ricocó,Ø Suave,45,Ricocó,2/22/2019,Vibra Tropical,latin,tropical,0.71,0.73,11,0.08,0,0.1,0.93,160.09,228000
4KGzk03tmRmFmujHBtvtzH,Solo Le Dije,Kevin Johansen,51,Algo Ritmos,4/26/2019,Vibra Tropical,latin,tropical,0.61,0.54,4,0.04,0.64,0.1,0.56,82.06,236362
23AlECRNyoiDwmx9o9E0tD,Siempre Tan Ron,Vicente Cifuentes,38,Siempre Tan Ron,11/23/2018,Vibra Tropical,latin,tropical,0.78,0.6,2,0.03,0.42,0.11,0.88,126.97,174206
