,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
497,7yT71nE6bb9vzdYz78iITu,BEEP BEEP,RUANN,45,73KuBzi9iBoXm2PQPJpTr0,BEEP BEEP,2019-07-31,K-Party Dance Mix,pop,dance pop,0.67,0.75,1,0,0.06,0.03,0.1,0.64,130.02,210827
498,63BGyvr6NuhA0q5NimghaG,The Only (feat. IRENE of Red Velvet),Raiden,54,4uXskh6wXrlNDZ4UrSF8Lh,The Only (feat. IRENE of Red Velvet),2019-08-02,K-Party Dance Mix,pop,dance pop,0.67,0.92,11,1,0.09,0.1,0.13,0.4,116.03,186918
499,1ZtG48NtqQdyN1AnXiiYL0,Break the Distance,ELYAZ,30,316BuofZWIbWwMGqSBODx0,Break the Distance,2018-07-06,Dance Pop,pop,dance pop,0.6,0.7,9,1,0.03,0.05,0.13,0.4,127.99,230039
500,6u8epWzzk3CsJ05sqExF6T,I Could Get Used To This,Becky Hill,64,7zprQiHCzlyXnqKbkfCUTs,I Could Get Used To This,2019-03-29,Dance Pop,pop,dance pop,0.62,0.65,7,1,0.05,0.02,0.43,0.34,117.13,193856
501,7K0trO4bMEWjSiFGPG5LTQ,Therapy,Armin van Buuren,52,1S1CmT0hfOWXyL96OTl28c,Therapy,2018-04-20,Dance Pop,pop,dance pop,0.66,0.87,2,0,0.05,0.02,0.13,0.7,114.86,186187
502,0PCRR19Pf4iiuvSrPxtQ0x,Sunshine,David Guetta,54,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,Dance Pop,pop,dance pop,0.59,0.8,1,0,0.04,0.0,0.05,0.22,127.99,360960
503,6TgLQJ87xq6adrAU6HzaTW,Giant - Robin Schulz Remix,Calvin Harris,16,6iWzYN6YR6Myd2XHSaHzaW,Giant (Robin Schulz Remix),2019-02-15,Dance Pop,pop,dance pop,0.54,0.88,1,0,0.24,0.06,0.45,0.49,126.06,193297
504,3pWcj8hxj3fsb9TDAcMpEl,Somebody,The Chainsmokers,13,4Mli74klkx5jMSZlqYa3Lh,Sick Boy,2018-04-20,Dance Pop,pop,dance pop,0.53,0.62,10,0,0.03,0.19,0.09,0.29,101.88,223147
505,4sh506lJZac1T4o4NqtIuS,Like I Love You,Lost Frequencies,58,56mP4ipdgYC7y4CJnHC0Vl,Like I Love You,2018-09-14,Dance Pop,pop,dance pop,0.86,0.59,1,1,0.08,0.14,0.46,0.75,117.91,190174
506,7a4aFs6bW7TUySQviVERSI,Walk Away,Alle Farben,61,5R8Mu4RDqJ32ZvlaThOx05,Walk Away,2019-03-29,Dance Pop,pop,dance pop,0.74,0.79,6,0,0.06,0.04,0.14,0.47,124.0,196640
507,4aJdmCHGL6KrrvuSXgr8Jp,I Need You,Armin van Buuren,24,5Q4INkkU4kbuemSARAGVH8,I Need You,2017-01-27,Dance Pop,pop,dance pop,0.6,0.86,8,0,0.03,0.0,0.09,0.22,107.0,206750
508,6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),Avicii,27,6LaLU27ZPXimJIbpbiOahr,AVĪCI (01),2017-08-10,Dance Pop,pop,dance pop,0.65,0.86,2,1,0.04,0.0,0.04,0.28,134.01,181673
509,50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,The Chainsmokers,56,4uRfYhBBaSX8N3amojmMBE,Something Just Like This (Remix Pack),2017-04-28,Dance Pop,pop,dance pop,0.67,0.73,2,1,0.05,0.24,0.12,0.57,120.01,252933
510,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Swedish House Mafia,77,3RKhRsifs4RWrqvWV1YpPY,Don't You Worry Child,2012-09-14,Dance Pop,pop,dance pop,0.61,0.84,11,0,0.05,0.11,0.12,0.44,129.04,212862
511,5gjhnWVBIBgoWzv3SIQdwW,Fine Day,Keanu Silva,2,74ackj8DJk6yaBk0hZ9Hj7,Fine Day,2018-07-27,Dance Pop,pop,dance pop,0.74,0.86,1,0,0.05,0.03,0.13,0.46,124.98,194967
512,6iC7vapdKp0XlKhxOkp8QJ,BOOM,Tiësto,70,47wyCwrChF50ZTFNOuWx99,BOOM,2018-01-26,Dance Pop,pop,dance pop,0.89,0.84,2,1,0.05,0.02,0.33,0.2,123.04,179512
513,5kOWncnXJOC1LRH0rk8SGy,Whispers,ELYAZ,9,0Lra1fh2ys84qnWL8mY7d9,Whispers,2016-12-02,Dance Pop,pop,dance pop,0.72,0.71,5,0,0.04,0.0,0.08,0.19,128.02,174015
514,69zxj1EFDfAouZu9JDmQld,Secrets - Radio Edit,Tiësto,65,4p3CULd5VeCSikL0PYkoP3,Secrets (Radio Edit),2015-04-03,Dance Pop,pop,dance pop,0.68,0.81,11,0,0.04,0.0,0.09,0.18,128.0,216967
515,5EwwwdsQfKI8ZnFG93j5Zu,Forever,Martin Garrix,62,7zFHC5p1ylePX7dNxln5iJ,Forever,2017-10-20,Dance Pop,pop,dance pop,0.45,0.9,8,0,0.04,0.03,0.17,0.22,127.98,218437
516,2M1mqcNUBIAfRoD2Puhejf,Carry Me Home (feat. Jake Reese),KSHMR,64,102DnoxN7Wrs46tdgNI080,Carry Me Home (feat. Jake Reese),2018-06-15,Dance Pop,pop,dance pop,0.66,0.88,9,0,0.06,0.01,0.09,0.48,128.03,191250
517,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,78,2G4AUqfwxcV1UdQjm2ouYr,Ghost Stories,2014-05-19,Dance Pop,pop,dance pop,0.55,0.64,6,1,0.03,0.01,0.22,0.15,125.0,268467
518,15BlympuVSfZFROojEMY2M,Don't Let Me Down - Illenium Remix,The Chainsmokers,64,5yhNY3zM1Vx1oaL3GYTWIZ,Don't Let Me Down (Remixes),2016-05-27,Dance Pop,pop,dance pop,0.43,0.66,11,1,0.08,0.08,0.15,0.36,79.65,218933
519,6xUy203RnyyOfbqf96Nven,Selfish,Dimitri Vegas & Like Mike,69,23RN2ZUUWMissFUhN7qgv8,Selfish,2019-02-15,Dance Pop,pop,dance pop,0.41,0.79,7,0,0.28,0.17,0.13,0.69,92.93,167857
520,5Iy2Jj87Ha0C0IBlNE1I4y,The Days,Avicii,67,0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,Dance Pop,pop,dance pop,0.59,0.72,0,1,0.04,0.04,0.14,0.53,127.06,278480
521,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,77,0dzeoQhVNzKkwM5ieOJC54,My Way,2016-09-16,Dance Pop,pop,dance pop,0.82,0.91,4,0,0.04,0.09,0.16,0.54,119.99,219160
522,11Fo4dAH31K7UZHGqCkCmE,I Love You,Axwell /\ Ingrosso,7,7dD0CWyYodWcV0fjglqDgG,I Love You,2017-02-10,Dance Pop,pop,dance pop,0.65,0.86,0,1,0.17,0.34,0.09,0.7,114.87,191000
523,4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,80,0JcW7yCW3Qj8uMfzO2lUDb,Happy Now,2018-07-18,Dance Pop,pop,dance pop,0.5,0.74,4,1,0.05,0.58,0.07,0.46,88.34,207030
524,0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,Kygo,75,31J0UqxAkl9utyC0L59Mae,Born To Be Yours,2018-06-15,Dance Pop,pop,dance pop,0.69,0.69,3,1,0.04,0.3,0.1,0.45,114.01,193321
525,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,80,20lOt6G8MHv8ZO7ViOmiP7,Native,2013-01-01,Dance Pop,pop,dance pop,0.66,0.7,1,0,0.04,0.07,0.12,0.48,122.02,257267
526,36Z5wae28KlrJ4wL3KuGOe,Recognise,Lost Frequencies,36,01IaGgpoFhPrIKPE3fAbps,Recognise,2019-03-08,Dance Pop,pop,dance pop,0.72,0.74,10,0,0.05,0.16,0.13,0.19,106.0,186062
527,2AVredtzre1KADDXWoGd4I,Like I Love You,Lost Frequencies,48,7htfr0EH8B4ZPSbkIErTVH,Like I Love You,2018-09-14,Dance Pop,pop,dance pop,0.86,0.58,1,1,0.08,0.13,0.48,0.78,117.93,190673
528,5hw9RzFpyZqkW7ADN2NKeO,Don't Give Up On Me,Armin van Buuren,49,17zVhrzfIc7Fb5FspAahe0,Don't Give Up On Me,2019-03-29,Dance Pop,pop,dance pop,0.72,0.7,0,0,0.14,0.05,0.27,0.63,117.96,185212
529,5ypiGNhYY1GUoVB1kVZmc8,Bromance - Avicii Remix,Tim Berg,7,0Aw2fh7MQbvnTiTJjnvHcE,10 Years Armada,2013-11-22,Dance Pop,pop,dance pop,0.62,0.9,1,0,0.04,0.03,0.09,0.31,126.05,150160
530,5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,Armin van Buuren,65,5ZsK5SUsZilbAJ4B0vRVxF,Intense,2013-05-03,Dance Pop,pop,dance pop,0.55,0.83,8,1,0.03,0.04,0.06,0.14,129.89,204360
531,1YDJ2f1JuKzYWZpRYiBYHu,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,44,4fWOVzenXaEAEpEb8mMR2U,If I Lose Myself (Alesso vs OneRepublic),2013-01-01,Dance Pop,pop,dance pop,0.52,0.78,2,1,0.04,0.22,0.14,0.15,125.98,214067
532,6F1kPSgdnlSzZRfskE9vaV,Lions in the Wild,Martin Garrix,2,39GUANQpkDHusLAAJPPS7z,Lions in the Wild,2016-05-27,Dance Pop,pop,dance pop,0.5,0.85,7,0,0.04,0.0,0.82,0.28,127.85,211890
533,07nH4ifBxUB4lZcsf44Brn,Blame,Calvin Harris,75,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,Dance Pop,pop,dance pop,0.41,0.86,0,0,0.08,0.03,0.34,0.35,128.02,212960
534,2i2zYdN4KCkTCDscdMYr87,Lovers on the Sun (feat. Sam Martin),David Guetta,47,3UEEPh5wsdhP7SKC31yvhu,Listen (Deluxe),2014-11-24,Dance Pop,pop,dance pop,0.64,0.89,6,0,0.04,0.09,0.38,0.57,124.92,203520
535,2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,Avicii,10,5ttIIMPWCp2bvwsdAPcEXC,Stories,2015-10-02,Dance Pop,pop,dance pop,0.63,0.67,7,1,0.05,0.05,0.1,0.3,116.0,232760
536,5L2l7mI8J1USMzhsmdjat9,Red Lights,Tiësto,69,4SHlBT6B3kL8bdj6X2xHRp,A Town Called Paradise,2014-06-13,Dance Pop,pop,dance pop,0.65,0.83,10,1,0.04,0.0,0.12,0.55,124.99,262200
537,24tVqMiAtv8jmpNPhBEsDY,Now That I've Found You,Martin Garrix,57,38DkYeBW88ThKrbi21eRLB,Now That I've Found You,2016-03-11,Dance Pop,pop,dance pop,0.5,0.83,5,0,0.03,0.02,0.5,0.41,128.06,192632
538,1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,0sOrbRnJcNod63r49kmGVb,I Could Be The One [Avicii vs Nicky Romero],2012-01-01,Dance Pop,pop,dance pop,0.51,0.79,6,0,0.04,0.33,0.32,0.64,127.95,208316
539,3P7qStX3ECFOLfjrXuLzbc,Something New,Axwell /\ Ingrosso,4,3lhqigNRLd5xdnFDF6gJg3,Something New,2015-01-20,Dance Pop,pop,dance pop,0.57,0.86,11,1,0.03,0.02,0.12,0.39,129.92,247160
540,0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,85,700MviIgFKNTldTXmOAFOr,"Alone, Pt. II",2019-12-27,Dance Pop Tunes,pop,dance pop,0.67,0.67,3,0,0.04,0.54,0.13,0.61,88.03,179053
541,3TKpJrY9q49Mj1JOsM9zGL,Family,The Chainsmokers,85,01GR4NL5O5CZM51k0aejKD,World War Joy,2019-12-06,Dance Pop Tunes,pop,dance pop,0.58,0.61,11,1,0.04,0.43,0.1,0.37,117.82,194827
542,6Fvhy9aaBvsLBzC7vDEhIr,All That She Wants,Campsite Dream,50,0qq08x58qBEUp5IinYYJm3,All That She Wants,2020-01-10,Dance Pop Tunes,pop,dance pop,0.39,0.65,1,0,0.16,0.42,0.09,0.55,201.95,139405
543,2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,66,3Gm1gQdIyBEPJVQUs7rYfr,World War Joy...Push My Luck,2019-11-08,Dance Pop Tunes,pop,dance pop,0.58,0.64,2,1,0.04,0.29,0.19,0.53,90.04,181844
544,7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,Nea,63,3HE3e3QqmuhAsxcJGtxyEr,Some Say (Felix Jaehn Remix),2020-01-10,Dance Pop Tunes,pop,dance pop,0.68,0.7,6,1,0.04,0.41,0.17,0.64,120.03,186878
545,2sxjVSDvymkn264oDZCrl2,Here Comes The Sun,Campsite Dream,43,1TuaxIqNc3FWvAZMOMlCxr,Here Comes The Sun,2019-12-06,Dance Pop Tunes,pop,dance pop,0.68,0.63,9,1,0.05,0.3,0.14,0.59,120.92,149795
546,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,88,3GqSdhWjmMypMwPLtzoFYs,Roses (Imanbek Remix),2019-10-09,Dance Pop Tunes,pop,dance pop,0.77,0.72,8,1,0.05,0.02,0.35,0.9,121.97,176840
547,6j3MJ0jtsReAgwRwqsHC7T,Sad,Aivarask,56,69o5UxAU7fhu1suuhxOPJZ,Sad,2019-08-23,Dance Pop Tunes,pop,dance pop,0.82,0.76,11,0,0.19,0.2,0.07,0.36,125.06,175200
548,1mzARUs2kMMxcKh1ome5aX,Safety (feat. DJ Snake),GASHI,63,1uezDIjS9R7NxGNy2wGlUS,Safety (feat. DJ Snake),2019-08-28,Dance Pop Tunes,pop,dance pop,0.76,0.83,1,1,0.04,0.03,0.08,0.73,109.01,177781
549,0JIcWmxwEpv740agHLbVB5,Summer Lover (feat. Devin & Nile Rodgers),Oliver Heldens,61,4pQNg7e4O3XJ8tuVpuslGM,Summer Lover (feat. Devin & Nile Rodgers),2019-04-12,Dance Pop Tunes,pop,dance pop,0.69,0.86,10,0,0.03,0.11,0.14,0.67,119.99,194481
550,35mMXfym6C9VOTUVrcKKZp,We Got Love,Sigala,76,4GtslEn7rHERVWRlqrYehy,We Got Love,2019-11-01,Dance Pop Tunes,pop,dance pop,0.72,0.81,9,0,0.09,0.02,0.13,0.66,124.91,213041
551,06mg22JLouk02orwxz0UfD,Mr Todd Terry,Riton,50,3BltvvE3Kp6AX3Otr6SQgU,Mr Todd Terry,2019-12-13,Dance Pop Tunes,pop,dance pop,0.81,0.85,10,1,0.06,0.02,0.06,0.63,120.0,167306
552,2kJIiIqbzYVtv2iTpbQts9,As Far as Feelings Go,Alle Farben,66,7wN2FvcizhjkzuT3MvAGZI,As Far as Feelings Go,2019-10-11,Dance Pop Tunes,pop,dance pop,0.68,0.8,0,0,0.08,0.11,0.19,0.6,105.95,210827
553,3UIGE2FXaUUcYWA31Og0XO,Summer Fade (feat. Anna of the North),Snakehips,64,5bB44dDIsNlLs2vRUMsrWd,Summer Fade (feat. Anna of the North),2019-08-28,Dance Pop Tunes,pop,dance pop,0.62,0.66,10,1,0.06,0.0,0.22,0.46,179.91,204711
554,3KKrA8p6gzpYC44JmThaEq,Loving Myself (feat. Raphaella),Henri PFR,59,4vNe0IDoB5T3r1aFqZfhl5,Loving Myself (feat. Raphaella),2019-11-29,Dance Pop Tunes,pop,dance pop,0.69,0.69,7,0,0.05,0.09,0.27,0.47,114.05,174051
555,7vLR7NDAadIXfWjl2nw5Nr,Haloes,Ina Wroldsen,64,4OkA09FvGYrV1cwJghn0BW,Haloes,2019-09-20,Dance Pop Tunes,pop,dance pop,0.7,0.72,3,1,0.03,0.42,0.18,0.33,103.02,171344
556,4dSS4hwl81hvbfMsIogJGZ,Gotta Let Go,Hypanda,56,2PoKnh9999RydFOKgKbFt6,Gotta Let Go,2019-08-30,Dance Pop Tunes,pop,dance pop,0.67,0.92,9,0,0.07,0.01,0.15,0.66,103.0,190093
557,7M9w4C8WenlvWfNRAulZOX,Narcotic,Younotus,77,5J3cTpJJ1EgXK8ZCEylSZO,Narcotic,2019-04-26,Dance Pop Tunes,pop,dance pop,0.75,0.67,10,0,0.06,0.04,0.04,0.37,108.0,192387
558,5MvLsT03RBp67RLoeISCdl,Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,17,17knWaxhmQjegn5eJgGVyL,World War Joy...Do You Mean,2019-04-26,Dance Pop Tunes,pop,dance pop,0.6,0.67,11,1,0.04,0.1,0.12,0.57,99.99,193176
559,7CthsM57gIgD2S8xyL8coq,"My One (feat. Tory Lanez, Kranium & Dappy) (Todd Edwards Remix)",Wiley,38,2oSfjj0NbhzK660glLOdbA,My One (Todd Edwards Remix),2019-08-02,Dance Pop Tunes,pop,dance pop,0.8,0.77,4,0,0.14,0.05,0.15,0.96,124.04,191283
560,4esEsg9IxiTAGMBQLe9XOu,Be Someone,CamelPhat,66,7x3X4EQy3RgIS4AGopCyEH,Be Someone,2019-06-04,Dance Pop Tunes,pop,dance pop,0.67,0.79,10,0,0.04,0.12,0.08,0.36,121.99,204568
561,3wWRbRa3OFIFRs4gNywkdd,Do You Miss Me Much - Wookie Remix,Craig David,30,4B0rji5C6OuSdublYV0jiN,Do You Miss Me Much (Wookie Remix),2019-09-13,Dance Pop Tunes,pop,dance pop,0.79,0.9,11,0,0.08,0.0,0.11,0.95,131.0,262507
562,5TgS4dcUAU8EEb506d8wAT,Ghost,Au/Ra,72,0ol5Chz853Na284gRXNVvJ,Ghost,2019-10-17,Dance Pop Tunes,pop,dance pop,0.67,0.5,0,0,0.05,0.55,0.17,0.58,144.01,177630
563,05P4BYqVauVxy0w9g6w2D9,Stand By (feat. Rudimental) [#CWC19],LORYN,58,2RhRVX61dIP4z7T5cgAXzi,Stand By (feat. Rudimental) [#CWC19],2019-05-17,Dance Pop Tunes,pop,dance pop,0.66,0.78,1,1,0.08,0.06,0.23,0.62,116.02,189274
564,3XEdqQtGHAM5huMrs3RaKN,Acid Dreams,MAX,65,5k1l2dCZ6WnBrIUMYC5jZk,Acid Dreams,2019-07-19,Dance Pop Tunes,pop,dance pop,0.82,0.51,0,1,0.08,0.15,0.11,0.77,99.99,183930
565,1Pz3QmQFBFuI60rxCQBeW6,Kills You Slowly,The Chainsmokers,12,26sv3HCM3uiEK4vzaK2gsQ,World War Joy...Kills You Slowly,2019-03-29,Dance Pop Tunes,pop,dance pop,0.7,0.43,1,0,0.06,0.05,0.13,0.24,149.97,213333
566,0SDgPPSjRPdGD3hyrCTG2S,Don't Worry Bout Me - Alle Farben Remix,Zara Larsson,48,3oEW0zWluwima7PXrGi8aF,Don't Worry Bout Me (Remixes),2019-05-03,Dance Pop Tunes,pop,dance pop,0.63,0.73,5,1,0.26,0.04,0.18,0.36,124.94,171914
567,035IYcHuQxZHBknOMWGAnI,Let Me Love You,Campsite Dream,41,709gPgqXWasWIsxGYw3ePA,Let Me Love You,2019-06-21,Dance Pop Tunes,pop,dance pop,0.71,0.45,9,0,0.24,0.59,0.11,0.7,98.06,191200
568,7hzjWGFi2HKUGOXp1LiQ3V,Spicy - with Diplo & Charli XCX,Herve Pagez,59,0PiWf1iYUUTHDEPnPTFxqs,Spicy (with Diplo & Charli XCX),2019-05-30,Dance Pop Tunes,pop,dance pop,0.82,0.82,8,0,0.05,0.06,0.1,0.51,109.99,157867
569,1LZbNPkZE39WeytrhcoVD2,Summer Lover (feat. Devin & Nile Rodgers) - Moguai Remix,Oliver Heldens,38,7w82NzY2ZaBHdRTEhq9jZu,Summer Lover (Moguai Remix) (feat. Devin & Nile Rodgers),2019-06-28,Dance Pop Tunes,pop,dance pop,0.81,0.93,1,1,0.14,0.27,0.05,0.64,125.95,189875
570,18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),Martin Garrix,68,36EtVEn1SVViW6Pi8rD9n8,Mistaken (feat. Alex Aris),2019-03-31,Dance Pop Tunes,pop,dance pop,0.42,0.69,6,0,0.04,0.06,0.13,0.08,128.03,282481
571,2qv6LU59qyGRzm4X2TFYMl,Instagram - Dimitri Vegas & Like Mike VS Trobi Remix,Dimitri Vegas & Like Mike,41,154K5houWcuFT0xqGKEMC1,Instagram (The Remixes),2019-11-08,Dance Pop Tunes,pop,dance pop,0.76,0.92,1,0,0.09,0.0,0.3,0.65,123.99,144762
572,5yzzy7Hevww3RDntQM5mG1,Do It Again,Steve Aoki,5,6acTY4Yc5cTTrhN6IHD6vf,Do It Again,2019-04-19,Dance Pop Tunes,pop,dance pop,0.7,0.95,9,1,0.07,0.12,0.22,0.48,124.0,176129
573,3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend (feat. Cash Cash),P!nk,75,1CXDHsSaA7UgUPvRm2AVRH,Can We Pretend (feat. Cash Cash),2019-04-11,Dance Pop Tunes,pop,dance pop,0.52,0.81,1,0,0.41,0.2,0.1,0.45,115.17,224360
574,4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,83,1bcvtuHyO79DNAOOhHEkEm,On My Way,2019-03-21,Dance Pop Tunes,pop,dance pop,0.51,0.69,1,0,0.1,0.02,0.3,0.3,170.09,193798
575,4466tjT4xLDhIdmsMymUHk,Body 2 Body,MK,61,7kNBaJubrbgmTJR8LUjB0N,Body 2 Body,2019-05-10,Dance Pop Tunes,pop,dance pop,0.68,0.77,0,1,0.04,0.02,0.39,0.67,122.02,145574
576,7hrnaeVvXFAkvQOmjHJglY,Late Night Feelings - Jax Jones Midnight Snack Remix,Mark Ronson,58,0OYFUfqJASICH465pB7zXu,Late Night Feelings (Jax Jones Midnight Snack Remix),2019-05-20,Dance Pop Tunes,pop,dance pop,0.7,0.93,5,0,0.11,0.02,0.5,0.65,124.02,228387
577,5OJJF2HA089n5T0ugmXCrk,Shy Guy,Campsite Dream,48,6e3ftExfn4zDOwLm5x6Yph,Shy Guy,2019-04-12,Dance Pop Tunes,pop,dance pop,0.6,0.56,8,0,0.05,0.8,0.09,0.64,96.18,186953
578,7aQeWViSfRWSEwtJD86Eq0,Late Night Feelings (feat. Lykke Li),Mark Ronson,69,0kTSclkPCKfANMfQmUSFW5,Late Night Feelings (feat. Lykke Li),2019-04-12,Dance Pop Tunes,pop,dance pop,0.69,0.73,4,0,0.06,0.44,0.09,0.47,110.06,251029
579,1TVEPho7uQub2pMJyzO8JD,No New Friends - Dombresky Remix,Sia,55,32xFYr17qgtcvVsDqVZHf7,No New Friends (Remixes),2019-05-16,Dance Pop Tunes,pop,dance pop,0.85,0.83,9,1,0.07,0.03,0.1,0.55,125.01,246720
580,1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,79,2IUVG5x1G7l0TW1LA61Eyy,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",2019-02-28,Dance Pop Tunes,pop,dance pop,0.54,0.47,10,0,0.36,0.4,0.36,0.69,95.27,158027
581,2VDTgXwf3F6kcpX4HI0BKy,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",Sia,62,0ujHQ5WCLuKJQXOqXpGtpf,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,Dance Pop Tunes,pop,dance pop,0.58,0.52,7,0,0.08,0.03,0.14,0.53,167.81,195747
582,6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,74,5cOhR878H8hC3UsxYq5Xyv,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,Dance Pop Tunes,pop,dance pop,0.69,0.52,0,1,0.13,0.12,0.11,0.18,95.06,229747
583,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,Dance Pop Tunes,pop,dance pop,0.74,0.52,8,1,0.07,0.45,0.22,0.35,103.0,171030
584,4jp4Z02kzzg8gK0NmDGgml,Play,K-391,78,4uIhRJj1Au4TiyHhCOZys5,Play,2019-08-30,Dance Pop Tunes,pop,dance pop,0.52,0.8,6,0,0.04,0.1,0.09,0.17,101.94,167977
585,2Fap2zMMINCLylSCSGQLEa,Say You'll Be There,Campsite Dream,40,6C9yPDGpWDwXvoyeAQXUhG,Say You'll Be There,2019-01-18,Dance Pop Tunes,pop,dance pop,0.68,0.6,2,1,0.03,0.21,0.12,0.47,110.0,169500
586,0nrWZWkJM62ftQJSI8fDc0,Diamond Heart,Alan Walker,69,3nzuGtN3nXARvvecier4K0,Different World,2018-12-14,Dance Pop Tunes,pop,dance pop,0.48,0.63,0,1,0.03,0.12,0.41,0.29,89.91,240333
587,15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,75,64vx3cUb97lQGlgt8zozWL,Paris,2017-01-13,Dance Pop Tunes,pop,dance pop,0.65,0.64,2,1,0.03,0.02,0.09,0.25,100.0,221520
588,5masKPHeAOVNgxdLebIcK7,Stole the Show,Kygo,75,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,Dance Pop Tunes,pop,dance pop,0.64,0.64,8,0,0.23,0.27,0.32,0.48,100.03,223187
589,5CMjjywI0eZMixPeqNd75R,Lose Yourself to Dance,Daft Punk,71,4m2880jivSbbyEGAKfITCa,Random Access Memories,2013-05-17,Dance Pop Tunes,pop,dance pop,0.83,0.66,10,0,0.06,0.08,0.08,0.67,100.16,353893
590,0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,78,5rbJtzuXtpIP0Ykk7ewIit,7,2018-09-14,Dance Pop Tunes,pop,dance pop,0.7,0.66,10,0,0.12,0.14,0.19,0.79,95.03,198947
591,4jin3VK3FfPc7l3LFLxt0e,Hold My Girl - Martin Jensen Remix,George Ezra,54,3anZxW27ZZHQZwT1QTUor2,Hold My Girl (Remixes),2018-11-23,Dance Pop Tunes,pop,dance pop,0.64,0.67,10,1,0.05,0.33,0.27,0.34,123.96,185345
592,4qqArAiTPueDxIp7cf87h7,Final Song,MØ,71,2gcqSlK5xTxcpuLZ1iik3Z,Final Song,2016-05-13,Dance Pop Tunes,pop,dance pop,0.7,0.67,1,0,0.03,0.01,0.08,0.24,104.99,235827
593,43tgC5pTYJpc5D3C9HRwEg,Slow Down (with Calvin Harris),Normani,55,3OKTeMekMHZCvwlp7uttPE,Normani x Calvin Harris,2018-10-22,Dance Pop Tunes,pop,dance pop,0.85,0.69,0,1,0.05,0.09,0.11,0.55,124.05,205986
594,7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,76,7cVXH4slEYzGjDh498OFyL,Me 4 U,2015-10-16,Dance Pop Tunes,pop,dance pop,0.78,0.68,4,1,0.03,0.17,0.16,0.6,118.02,180566
595,0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,Kygo,64,3Nlbg1BHLXDKqQVQ9ErCmg,Born To Be Yours,2018-06-15,Dance Pop Tunes,pop,dance pop,0.69,0.69,3,1,0.04,0.3,0.1,0.45,114.01,193321
596,13qqdlSeF8FcxsRyapDMZ0,Changes,Faul & Wad Ad,39,2TQZYFed2I2ajTSzwZV7ag,Changes,2013-11-15,Dance Pop Tunes,pop,dance pop,0.82,0.7,3,0,0.04,0.01,0.06,0.26,126.0,345173
597,79T9m6YkRCgP0955CE4UCd,No Diggity,Campsite Dream,55,42vpQq9br7zBjdcX1cGiIA,No Diggity,2016-09-23,Dance Pop Tunes,pop,dance pop,0.71,0.71,7,0,0.04,0.18,0.12,0.39,104.91,188849
